,ROI,Original,Hausdorff_ROI,Hausdorff_Original
Case-0060,0.727968987374928,0.7329030308263536,-1.0,0.7329030308263536
Case-0061,0.8671145329851467,0.8593526665184386,-1.0,0.8593526665184386
Case-0062,0.921669790303759,0.9073696850140448,-1.0,0.9073696850140448
Case-0063,0.8962133515065395,0.8746606233311643,-1.0,0.8746606233311643
Case-0064,0.7343201605359727,0.7128433963204867,-1.0,0.7128433963204867
Case-0065,0.8049065744157631,0.8095584667637069,-1.0,0.8095584667637069
Case-0066,0.6828562523166088,0.6593506968004593,-1.0,0.6593506968004593
Case-0067,0.7589404628126691,0.7679748375981919,-1.0,0.7679748375981919
Case-0068,0.8570907944762918,0.8559620296442291,-1.0,0.8559620296442291
Case-0069,0.8207612232523479,0.8180992650188711,-1.0,0.8180992650188711
Case-0070,0.763035349962719,0.7606380310655587,-1.0,0.7606380310655587
Case-0071,0.8849082583162089,0.8905194356283191,-1.0,0.8905194356283191
Case-0072,0.7337237357997386,0.7256240731586753,-1.0,0.7256240731586753
Case-0073,0.7768505333109957,0.7872060976660064,-1.0,0.7872060976660064
Case-0074,0.6511147922396093,0.6594539752813134,-1.0,0.6594539752813134
Case-0076,0.8015717006326204,0.8106742924339204,-1.0,0.8106742924339204
Case-0077,0.9089506541966657,0.9162409153054616,-1.0,0.9162409153054616
Case-0078,0.9117849422488544,0.9306171606497664,-1.0,0.9306171606497664
Case-0080,0.7847876422583969,0.7876748197892921,-1.0,0.7876748197892921
Case-0081,0.7971822538475424,0.8055406899996432,-1.0,0.8055406899996432
Case-0082,0.7941737491827866,0.8012416495526757,-1.0,0.8012416495526757
Case-0083,0.8465097327918195,0.8357037632248561,-1.0,0.8357037632248561
Case-0084,0.7058329855173929,0.7283558160106147,-1.0,0.7283558160106147
Case-0085,0.7724232960383798,0.7833868280989721,-1.0,0.7833868280989721
Case-0086,0.7878109189712239,0.7947580409783433,-1.0,0.7947580409783433
Case-0087,0.7481145484949833,0.7361160510136681,-1.0,0.7361160510136681
Case-0089,0.9035803376463688,0.9089220727635774,-1.0,0.9089220727635774
Case-0090,0.8594943742186415,0.8474898394783779,-1.0,0.8474898394783779
