,ROI,Original,Hausdorff_ROI,Hausdorff_Original
Case-0423,0.7139848573092603,0.7034123355230317,-1.0,0.7034123355230317
Case-0424,0.2384625060930547,0.2542149631190727,-1.0,0.2542149631190727
Case-0425,0.8223715379351316,0.804279497098646,-1.0,0.804279497098646
Case-0426,0.3121299151074883,0.31162250801488744,-1.0,0.31162250801488744
Case-0428,0.8365215080415596,0.8291170193846701,-1.0,0.8291170193846701
Case-0429,0.8513083841643172,0.8486516593177071,-1.0,0.8486516593177071
Case-0430,0.7040105141582701,0.7054385040821701,-1.0,0.7054385040821701
Case-0431,0.2705024617402225,0.2909159159159159,-1.0,0.2909159159159159
Case-0434,0.7730673244425379,0.7692779683938992,-1.0,0.7692779683938992
Case-0435,0.4807933168393191,0.4772971088344151,-1.0,0.4772971088344151
Case-0436,0.5730177300834265,0.5666231246083102,-1.0,0.5666231246083102
Case-0437,0.8094215623873684,0.8079700543262224,-1.0,0.8079700543262224
Case-0438,0.7765326064224881,0.7694580974304734,-1.0,0.7694580974304734
Case-0439,0.8471831904207341,0.8375959828842735,-1.0,0.8375959828842735
Case-0440,0.519957034088396,0.5313660751134957,-1.0,0.5313660751134957
Case-0441,0.8166212541536672,0.8239393137514334,-1.0,0.8239393137514334
Case-0442,0.7609185034272806,0.7587490316278757,-1.0,0.7587490316278757
Case-0444,0.6335513989987408,0.6187079737565676,-1.0,0.6187079737565676
Case-0445,0.4490362595051344,0.4511595341370949,-1.0,0.4511595341370949
Case-0446,0.2856587394164465,0.30076577766041723,-1.0,0.30076577766041723
Case-0447,0.8107221286303163,0.8095584888484296,-1.0,0.8095584888484296
Case-0448,0.7566135508521541,0.7407524502055011,-1.0,0.7407524502055011
Case-0449,0.8461161873933646,0.8371942252652551,-1.0,0.8371942252652551
Case-0450,0.8826022361099494,0.8765254106379692,-1.0,0.8765254106379692
Case-0451,0.8489577414241708,0.8482591552199572,-1.0,0.8482591552199572
Case-0452,0.7323019334455166,0.7246352608966281,-1.0,0.7246352608966281
Case-0453,0.8960452613261534,0.8892542417466791,-1.0,0.8892542417466791
Case-0454,0.6333058552405938,0.6372331648963597,-1.0,0.6372331648963597
Case-0455,0.5906657183881053,0.5980288467126138,-1.0,0.5980288467126138
Case-0456,0.5129907222288762,0.5243170219153407,-1.0,0.5243170219153407
Case-0457,0.8627685742504146,0.8642242663858701,-1.0,0.8642242663858701
Case-0458,0.7700178749162113,0.7681667726166729,-1.0,0.7681667726166729
Case-0459,0.6433850326673234,0.6531758605790005,-1.0,0.6531758605790005
Case-0460,0.12585528285491046,0.13825665859564165,-1.0,0.13825665859564165
Case-0461,0.17706973455178415,0.1837730669513497,-1.0,0.1837730669513497
Case-0462,0.7012135064147894,0.6936085073726909,-1.0,0.6936085073726909
Case-0463,0.8942756616013109,0.8902346538187009,-1.0,0.8902346538187009
Case-0464,0.5029845558678635,0.5173426436519072,-1.0,0.5173426436519072
Case-0465,0.4493470223992492,0.4622005988023952,-1.0,0.4622005988023952
Case-0466,0.7395269275840428,0.7411277554500061,-1.0,0.7411277554500061
Case-0467,0.8199642043605597,0.8093935033379727,-1.0,0.8093935033379727
Case-0468,0.7804503067104529,0.7820133420273863,-1.0,0.7820133420273863
Case-0469,0.42511995130335145,0.4179925128685073,-1.0,0.4179925128685073
Case-0470,0.6455607095751145,0.639261744966443,-1.0,0.639261744966443
Case-0471,0.3768398253176841,0.3777312877731288,-1.0,0.3777312877731288
Case-0472,0.482917375343281,0.4818178660739094,-1.0,0.4818178660739094
Case-0473,0.5834707294166753,0.588770805657576,-1.0,0.588770805657576
Case-0474,0.8199602152981207,0.8320829154129054,-1.0,0.8320829154129054
Case-0475,0.6233873234039292,0.6418128654970761,-1.0,0.6418128654970761
Case-0476,0.48232290655278,0.4925835731680319,-1.0,0.4925835731680319
Case-0477,0.31294274136171,0.3107014082590652,-1.0,0.3107014082590652
Case-0478,0.750648203211282,0.754190435687994,-1.0,0.754190435687994
Case-0479,0.8580200805160789,0.8526644462947544,-1.0,0.8526644462947544
Case-0480,0.7859915841940408,0.7818654469471363,-1.0,0.7818654469471363
Case-0481,0.37907780637161226,0.37831056593253415,-1.0,0.37831056593253415
Case-0482,0.8531543327706701,0.8435469974425952,-1.0,0.8435469974425952
Case-0483,0.585660987946057,0.5821444890084785,-1.0,0.5821444890084785
Case-0484,0.11338955912427273,0.1250663834306957,-1.0,0.1250663834306957
Case-0485,0.673096407247129,0.6701759861708002,-1.0,0.6701759861708002
Case-0486,0.4357898139066144,0.43310497584114943,-1.0,0.43310497584114943
Case-0487,0.6326002169181816,0.6301794987757903,-1.0,0.6301794987757903
Case-0488,0.6587053905071634,0.6503992901508431,-1.0,0.6503992901508431
Case-0489,0.2271516557656056,0.22635235241826626,-1.0,0.22635235241826626
Case-0490,0.6702207797810454,0.6433294492566439,-1.0,0.6433294492566439
Case-0491,0.14526585041037707,0.13981466040927173,-1.0,0.13981466040927173
Case-0492,0.7530154381941347,0.7550016171510419,-1.0,0.7550016171510419
Case-0493,0.5449438633970906,0.5556297359548686,-1.0,0.5556297359548686
Case-0494,0.7103087770483831,0.7096622108824672,-1.0,0.7096622108824672
Case-0495,0.6788570961857832,0.6742056383179332,-1.0,0.6742056383179332
Case-0496,0.8340050618187106,0.8129130555225771,-1.0,0.8129130555225771
Case-0497,0.7233292220884632,0.712112523495492,-1.0,0.712112523495492
Case-0498,0.4632281660350753,0.4601933882588162,-1.0,0.4601933882588162
Case-0499,0.2387667386858615,0.2417729174016026,-1.0,0.2417729174016026
Case-0500,0.22331639900801767,0.23680042238648366,-1.0,0.23680042238648366
Case-0501,0.4331032773979035,0.42290941528343795,-1.0,0.42290941528343795
Case-0502,0.7025543825623168,0.6978494623655914,-1.0,0.6978494623655914
Case-0503,0.5957251315675955,0.6049281160612462,-1.0,0.6049281160612462
Case-0504,0.4343910278929249,0.4328811616354605,-1.0,0.4328811616354605
Case-0505,0.3283394021861755,0.3316839948394931,-1.0,0.3316839948394931
Case-0506,0.7023753404567358,0.6846368121357214,-1.0,0.6846368121357214
Case-0507,0.4608974021530282,0.453080741509381,-1.0,0.453080741509381
Case-0508,0.866439606741573,0.8626950013526106,-1.0,0.8626950013526106
Case-0509,0.8549232925561838,0.8388197345022952,-1.0,0.8388197345022952
Case-0510,0.2867670204608741,0.2942583732057416,-1.0,0.2942583732057416
Case-0511,0.21064671762346185,0.2165582067968185,-1.0,0.2165582067968185
Case-0512,0.8047767227426292,0.7967598148465627,-1.0,0.7967598148465627
Case-0513,0.4649186612276994,0.4739541593204039,-1.0,0.4739541593204039
Case-0514,0.5641765008674432,0.5592868558145327,-1.0,0.5592868558145327
Case-0515,0.5890355608060678,0.5858183541117593,-1.0,0.5858183541117593
Case-0516,0.8834717147296801,0.8764839930900136,-1.0,0.8764839930900136
Case-0517,0.5617606771501578,0.5517355999810057,-1.0,0.5517355999810057
Case-0518,0.2062608284769255,0.22004186289900576,-1.0,0.22004186289900576
Case-0519,0.18203339706058072,0.17925723754751924,-1.0,0.17925723754751924
Case-0520,0.15259684595021053,0.13144326937430387,-1.0,0.13144326937430387
Case-0521,0.19600846792092053,0.19663268077122475,-1.0,0.19663268077122475
Case-0522,0.2786458821837463,0.2723655884677221,-1.0,0.2723655884677221
Case-0523,0.8773303370137002,0.8873905025357307,-1.0,0.8873905025357307
Case-0524,0.03755167162230764,0.03767274563008771,-1.0,0.03767274563008771
Case-0525,0.1243194798013024,0.12695681369874512,-1.0,0.12695681369874512
Case-0526,0.7695168927870211,0.7757976345756452,-1.0,0.7757976345756452
Case-0527,0.6062194754296051,0.608576594518107,-1.0,0.608576594518107
Case-0528,0.5364562781153815,0.5398350770279773,-1.0,0.5398350770279773
Case-0529,0.8263647112921237,0.8190478447356573,-1.0,0.8190478447356573
Case-0530,0.6353765350927785,0.6273384884010975,-1.0,0.6273384884010975
Case-0531,0.5261710917304858,0.5357645953983409,-1.0,0.5357645953983409
Case-0532,0.7740704127189644,0.7650686851696104,-1.0,0.7650686851696104
Case-0533,0.29174425376192564,0.29673234022104755,-1.0,0.29673234022104755
Case-0534,0.7712138846350178,0.7681672538016251,-1.0,0.7681672538016251
Case-0535,0.738945484959004,0.7537086575875487,-1.0,0.7537086575875487
Case-0536,0.6547275092289052,0.6525225703664366,-1.0,0.6525225703664366
Case-0537,0.6981512287222884,0.6950527798235073,-1.0,0.6950527798235073
Case-0539,0.8296430419037765,0.8273889708555178,-1.0,0.8273889708555178
Case-0541,0.7019112147168592,0.6895635673624289,-1.0,0.6895635673624289
Case-0542,0.7116522666581766,0.7094637385961009,-1.0,0.7094637385961009
Case-0543,0.1341290412040148,0.10623283129676993,-1.0,0.10623283129676993
Case-0544,0.7707209881301303,0.7676842487981579,-1.0,0.7676842487981579
Case-0545,0.6888236825291654,0.6964144876539465,-1.0,0.6964144876539465
Case-0546,0.5766963516230968,0.5644406847133758,-1.0,0.5644406847133758
Case-0547,0.7285127761871322,0.7121219326612136,-1.0,0.7121219326612136
Case-0548,0.7692252483503123,0.7573530755872406,-1.0,0.7573530755872406
Case-0549,0.6571194454149459,0.6515423124849704,-1.0,0.6515423124849704
Case-0550,0.8373968732155866,0.8366102058319039,-1.0,0.8366102058319039
Case-0551,0.577621193433227,0.5732136509065056,-1.0,0.5732136509065056
Case-0552,0.7455512972759005,0.7460496394627898,-1.0,0.7460496394627898
Case-0553,0.6536841988517262,0.6559151893439722,-1.0,0.6559151893439722
Case-0554,0.8375524998561648,0.8468692139370476,-1.0,0.8468692139370476
Case-0555,0.5796901074627347,0.5773526116790365,-1.0,0.5773526116790365
Case-0556,0.6910738597685501,0.6910763970366397,-1.0,0.6910763970366397
Case-0557,0.7136024713233968,0.7139114266396214,-1.0,0.7139114266396214
Case-0558,0.6452624800049858,0.6441695580027154,-1.0,0.6441695580027154
Case-0559,0.7759032435404069,0.7858864488484201,-1.0,0.7858864488484201
Case-0560,0.6653626571745562,0.6554683544303798,-1.0,0.6554683544303798
Case-0561,0.9040666436970604,0.8947855736162958,-1.0,0.8947855736162958
Case-0562,0.7837363940013212,0.7860785517849037,-1.0,0.7860785517849037
Case-0563,0.7524004337974025,0.7606195194169229,-1.0,0.7606195194169229
Case-0564,0.6751737326659212,0.6776672942294687,-1.0,0.6776672942294687
Case-0565,0.8268624878392731,0.8213632649885227,-1.0,0.8213632649885227
Case-0566,0.6722395122025517,0.6639194952905634,-1.0,0.6639194952905634
Case-0567,0.8363844196029271,0.8265036201762475,-1.0,0.8265036201762475
Case-0568,0.7386929281247578,0.7426241736759523,-1.0,0.7426241736759523
AVG,0.5860466343230503,0.5905079566349903,-1.0,0.5905079566349903
