,ROI,Original,Hausdorff_ROI,Hausdorff_Original
Case-0510,0.7351919071376085,0.7359024217783278,-1.0,0.7359024217783278
Case-0511,0.8270119825780942,0.8292314335060449,-1.0,0.8292314335060449
Case-0512,0.8768076904067612,0.86529933481153,-1.0,0.86529933481153
Case-0513,0.8673126931612412,0.8570336391437309,-1.0,0.8570336391437309
Case-0514,0.8208165079119732,0.8140577102492337,-1.0,0.8140577102492337
Case-0515,0.7352432051061176,0.7229891034580566,-1.0,0.7229891034580566
Case-0516,0.9042647341755916,0.8989463512534146,-1.0,0.8989463512534146
Case-0517,0.7494310990949934,0.731314190460827,-1.0,0.731314190460827
Case-0518,0.7372256455478433,0.744264031062478,-1.0,0.744264031062478
Case-0519,0.7382499100448318,0.7351395490044178,-1.0,0.7351395490044178
Case-0520,0.5584379570881496,0.5113143844221105,-1.0,0.5113143844221105
Case-0521,0.826936509045191,0.8036388343650913,-1.0,0.8036388343650913
Case-0522,0.7241910984224589,0.7123659643628724,-1.0,0.7123659643628724
Case-0523,0.8890827862938624,0.8959735371278659,-1.0,0.8959735371278659
Case-0524,0.7098024128170601,0.7071473502122976,-1.0,0.7071473502122976
Case-0525,0.9114476316825488,0.9137646648855848,-1.0,0.9137646648855848
Case-0526,0.7520277260500724,0.7613520124527463,-1.0,0.7613520124527463
Case-0527,0.6278839712952469,0.6283957133913556,-1.0,0.6283957133913556
Case-0528,0.8359988893015943,0.8369533154274891,-1.0,0.8369533154274891
Case-0529,0.8391985541281024,0.8262083406037339,-1.0,0.8262083406037339
Case-0530,0.633761604068572,0.6257321358844201,-1.0,0.6257321358844201
Case-0531,0.8033937996376319,0.7918202764976958,-1.0,0.7918202764976958
Case-0532,0.8873741572477346,0.8842604140683462,-1.0,0.8842604140683462
Case-0533,0.7663255495542658,0.7670174284774746,-1.0,0.7670174284774746
Case-0534,0.8287461131187495,0.823938519951809,-1.0,0.823938519951809
Case-0535,0.6853597000157002,0.6960701708903148,-1.0,0.6960701708903148
Case-0536,0.8446686677144256,0.8373779598249355,-1.0,0.8373779598249355
Case-0537,0.7320808444661088,0.7270932778236371,-1.0,0.7270932778236371
Case-0538,0.7443401592718999,0.7359120118635689,-1.0,0.7359120118635689
Case-0539,0.8354961709025434,0.8221803236168472,-1.0,0.8221803236168472
Case-0540,0.6671532846715329,0.6695151726543426,-1.0,0.6695151726543426
Case-0541,0.7585480790600786,0.7462449627549151,-1.0,0.7462449627549151
Case-0542,0.7967281469516547,0.7915858546677009,-1.0,0.7915858546677009
Case-0543,0.4932948463527572,0.471097173945897,-1.0,0.471097173945897
Case-0544,0.7891949280710457,0.7864185875750662,-1.0,0.7864185875750662
Case-0545,0.7279202147352832,0.7417943107221007,-1.0,0.7417943107221007
Case-0546,0.7121475561520707,0.6928533662319352,-1.0,0.6928533662319352
Case-0547,0.83574919525791,0.8150153129448303,-1.0,0.8150153129448303
Case-0548,0.8825882213127539,0.868608570052961,-1.0,0.868608570052961
Case-0549,0.7363945302455737,0.7284506191482936,-1.0,0.7284506191482936
Case-0550,0.7973926456946594,0.7964127915605841,-1.0,0.7964127915605841
Case-0551,0.6413013499077401,0.6454161028416779,-1.0,0.6454161028416779
Case-0552,0.7272945909309546,0.7277285800787163,-1.0,0.7277285800787163
Case-0553,0.7627405349780401,0.7639128275539715,-1.0,0.7639128275539715
Case-0554,0.8653389924750714,0.861447479583216,-1.0,0.861447479583216
Case-0555,0.7109020425399168,0.7114895444484821,-1.0,0.7114895444484821
Case-0556,0.8853097681489928,0.8825455782698687,-1.0,0.8825455782698687
Case-0557,0.8446520631826077,0.8484959917628889,-1.0,0.8484959917628889
Case-0558,0.6844369458690991,0.6951037490122626,-1.0,0.6951037490122626
Case-0559,0.8067605019094379,0.8122442019099592,-1.0,0.8122442019099592
Case-0560,0.7680845584177358,0.7528317992017902,-1.0,0.7528317992017902
Case-0561,0.8905990917580057,0.8800214329454991,-1.0,0.8800214329454991
Case-0562,0.6847900625012245,0.6956828641612784,-1.0,0.6956828641612784
Case-0563,0.8026841014530297,0.7995378172718451,-1.0,0.7995378172718451
Case-0564,0.7359824162323515,0.7441459165214782,-1.0,0.7441459165214782
Case-0565,0.8818996665383071,0.8697036536340674,-1.0,0.8697036536340674
Case-0566,0.6857906436546195,0.6887510572314632,-1.0,0.6887510572314632
Case-0567,0.8589331457289139,0.8436157693439247,-1.0,0.8436157693439247
Case-0568,0.7019978187274228,0.7047487020576803,-1.0,0.7047487020576803
AVG,0.7713562953036223,0.7648575296197819,-1.0,0.7648575296197819
