,ROI,Original,Hausdorff_ROI,Hausdorff_Original
Case-0262,0.6067745173195925,0.6053264170040485,-1.0,0.6053264170040485
Case-0263,0.1845410216553457,0.19432780110644535,-1.0,0.19432780110644535
Case-0264,0.1600979369877117,0.16527676430730742,-1.0,0.16527676430730742
Case-0265,0.5876579414213823,0.5732663947285849,-1.0,0.5732663947285849
Case-0266,0.5315284997800783,0.5394624916660921,-1.0,0.5394624916660921
Case-0267,0.7469589582989946,0.737328118069277,-1.0,0.737328118069277
Case-0268,0.7859141202774752,0.7733291440369855,-1.0,0.7733291440369855
Case-0269,0.15435415783361292,0.16505844226777847,-1.0,0.16505844226777847
Case-0270,0.40969928870824335,0.4125853658536585,-1.0,0.4125853658536585
Case-0271,0.3923369857506832,0.39846529772366784,-1.0,0.39846529772366784
Case-0272,0.7330682759017635,0.7357628632273133,-1.0,0.7357628632273133
Case-0273,0.7199159791247104,0.7204210667922244,-1.0,0.7204210667922244
Case-0274,0.6740187093856371,0.6688535527632603,-1.0,0.6688535527632603
Case-0275,0.6301594964854079,0.6366297189625735,-1.0,0.6366297189625735
Case-0276,0.6192494375026533,0.6022094603480777,-1.0,0.6022094603480777
Case-0277,0.7056030389363722,0.6959808259587019,-1.0,0.6959808259587019
Case-0278,0.7068678783226879,0.7239257780541284,-1.0,0.7239257780541284
Case-0279,0.3013409872279523,0.31966121557556065,-1.0,0.31966121557556065
Case-0280,0.5526482603183547,0.5407634523992029,-1.0,0.5407634523992029
Case-0281,0.5925664326117795,0.5861642089932642,-1.0,0.5861642089932642
Case-0282,0.5034866890598436,0.5123610224715327,-1.0,0.5123610224715327
Case-0283,0.3982479967404591,0.3937066083826176,-1.0,0.3937066083826176
Case-0284,0.3209877430717803,0.3168823220842805,-1.0,0.3168823220842805
Case-0285,0.454037975354914,0.4435727380567238,-1.0,0.4435727380567238
Case-0286,0.4677212266765195,0.4485554704998441,-1.0,0.4485554704998441
Case-0287,0.7425650685876736,0.7474348525693268,-1.0,0.7474348525693268
Case-0288,0.8111528580816898,0.8261930965482741,-1.0,0.8261930965482741
Case-0289,0.7351528102812265,0.7409422474077646,-1.0,0.7409422474077646
Case-0290,0.5223198176811319,0.5333429394812679,-1.0,0.5333429394812679
Case-0291,0.6558348090417523,0.6646169090432198,-1.0,0.6646169090432198
Case-0292,0.3031071768060836,0.3269083900061825,-1.0,0.3269083900061825
Case-0293,0.540410755345607,0.5391927041520824,-1.0,0.5391927041520824
Case-0294,0.3034249361567493,0.3070410758457304,-1.0,0.3070410758457304
Case-0295,0.6653597962622549,0.6660743416453041,-1.0,0.6660743416453041
Case-0296,0.3969251547773966,0.4061645464272976,-1.0,0.4061645464272976
Case-0297,0.7652201984372387,0.7601359380198679,-1.0,0.7601359380198679
Case-0300,0.5534339761164581,0.546282722513089,-1.0,0.546282722513089
Case-0301,0.6974813260077782,0.6912589914510602,-1.0,0.6912589914510602
Case-0302,0.2342921821467909,0.22680841404358354,-1.0,0.22680841404358354
Case-0303,0.7402984054410195,0.7422197614598472,-1.0,0.7422197614598472
Case-0304,0.7953220451705292,0.7937812723373838,-1.0,0.7937812723373838
Case-0305,0.7237141002758397,0.7239369967509536,-1.0,0.7239369967509536
Case-0306,0.20946088272339985,0.2148858592263792,-1.0,0.2148858592263792
Case-0307,0.7562206837121398,0.7628585927938147,-1.0,0.7628585927938147
Case-0308,0.04259252883456705,0.04600343790287925,-1.0,0.04600343790287925
Case-0309,0.7684730570043229,0.7726072480961309,-1.0,0.7726072480961309
Case-0310,0.4787699262783104,0.4750694412822731,-1.0,0.4750694412822731
Case-0311,0.6566385310996963,0.6500264550264551,-1.0,0.6500264550264551
Case-0312,0.40993724284111216,0.4228690412900939,-1.0,0.4228690412900939
Case-0313,0.6219646365422397,0.6259068192809931,-1.0,0.6259068192809931
Case-0314,0.7935793499451363,0.79183419960119,-1.0,0.79183419960119
Case-0315,0.5777000684503437,0.5878934887678077,-1.0,0.5878934887678077
Case-0316,0.4743388156065302,0.4689935511476512,-1.0,0.4689935511476512
Case-0317,0.5331339188971114,0.5344447604151855,-1.0,0.5344447604151855
Case-0318,0.501189122656959,0.4954043530988702,-1.0,0.4954043530988702
Case-0319,0.5907279905358057,0.5946432528251717,-1.0,0.5946432528251717
Case-0320,0.2495591505021851,0.24552724315532665,-1.0,0.24552724315532665
Case-0321,0.6855244546381818,0.6660046688268701,-1.0,0.6660046688268701
Case-0322,0.6806537285547127,0.6823312645461598,-1.0,0.6823312645461598
Case-0323,0.6274280527524161,0.6247256527008878,-1.0,0.6247256527008878
Case-0324,0.6702199419484076,0.6727715964495562,-1.0,0.6727715964495562
Case-0325,4.230762721903505e-06,2.5681193661881406e-05,-1.0,2.5681193661881406e-05
Case-0326,0.2106202534195524,0.1975822328165072,-1.0,0.1975822328165072
Case-0327,0.7151091135406256,0.7159499550494456,-1.0,0.7159499550494456
Case-0328,0.5233295190094758,0.5150351214122227,-1.0,0.5150351214122227
Case-0329,0.5126894751292067,0.5268159218616693,-1.0,0.5268159218616693
Case-0330,0.7721415710968723,0.7771990848384517,-1.0,0.7771990848384517
Case-0331,0.5997145457554195,0.6049407663744979,-1.0,0.6049407663744979
Case-0333,0.6538958287601652,0.6536130389724586,-1.0,0.6536130389724586
Case-0334,0.5862679142287178,0.6019540990280393,-1.0,0.6019540990280393
Case-0335,0.3682489648724456,0.36365739975538003,-1.0,0.36365739975538003
Case-0336,0.74460970660945,0.7516238075854379,-1.0,0.7516238075854379
Case-0337,0.5067276913058233,0.5002518891687657,-1.0,0.5002518891687657
Case-0338,0.7049969415813454,0.7078620401628789,-1.0,0.7078620401628789
Case-0339,0.15908369914050685,0.14283042685492542,-1.0,0.14283042685492542
Case-0340,0.6907027788470201,0.6870988042794209,-1.0,0.6870988042794209
Case-0341,0.6212360551127897,0.6212577354072587,-1.0,0.6212577354072587
Case-0342,0.6284517785699345,0.6096511532910324,-1.0,0.6096511532910324
Case-0343,0.2689197251906593,0.2824185436256287,-1.0,0.2824185436256287
Case-0344,0.7664097303885804,0.7522293327738145,-1.0,0.7522293327738145
Case-0345,0.5607137675903089,0.564247374562427,-1.0,0.564247374562427
AVG,0.5370818513162255,0.5393231820269213,-1.0,0.5393231820269213
