,ROI,Original,Hausdorff_ROI,Hausdorff_Original
Case-0455,0.223861070990079,0.2272119082533271,35565.992788055286,21878.13458684264
Case-0456,0.18870273571014354,0.2028598989956307,26211.057056135684,1777.323549610481
Case-0457,0.2784534720427406,0.2840778610590982,28371.18904804661,15351.69964531615
Case-0458,0.29510112069458033,0.3536851033849833,30340.124785504755,15372.347348404535
Case-0459,0.2563644780869604,0.2751225174103689,24932.4247918248,1758.4490325283814
Case-0460,0.15060918031044193,0.12864360668480376,24628.781922782946,1651.4060675678772
Case-0461,0.29766793329433744,0.2546184532675878,40171.39161144408,2714.2492516347866
Case-0462,0.17928989576365134,0.19681413072648554,24369.721972152245,10345.37123548498
Case-0463,0.25517913157160776,0.2457212748548277,32275.629474883983,9255.069313624828
Case-0464,0.09796712960880807,0.0953586922023758,24300.5715364886,14932.52965843363
Case-0465,0.15719838812137968,0.18303227933902466,18313.022006211864,1154.9086543965284
Case-0466,0.17987776649388101,0.1724834246321196,24413.375575696205,13875.859504909957
Case-0467,0.18034124357267609,0.19473643365733465,26735.029717582132,13408.085732124477
Case-0468,0.3012413484368222,0.2953685146287414,33284.4663018652,19318.05691574595
Case-0469,0.10101560478283482,0.10108726400590368,22745.50968872758,12409.845889454067
Case-0470,0.18775521311045051,0.18755286753510408,20328.5336903575,1275.3125107204116
Case-0471,0.2326648270193416,0.21998952361551669,28587.63683832576,1761.838812150533
Case-0472,0.3254736003704117,0.32064316392740355,44759.61885449875,26836.814341497393
Case-0473,0.5192773143509644,0.48248078233034797,45172.657869556446,24703.6190263694
Case-0474,0.2302190839393784,0.2752537611113273,27903.78257512769,16226.956523020575
Case-0475,0.18892297998964444,0.2083131067961165,18270.379279040702,1050.361366387778
Case-0476,0.15488759539708424,0.12580290927689275,23063.27853970463,1594.0385817162646
Case-0477,0.09511718245638627,0.025788181279342168,19520.106377783908,10207.538096916416
Case-0478,0.4014810463473465,0.4939981597470353,30704.799445689267,16441.05863379849
Case-0479,0.21772863683744492,0.26866007570614114,30342.186902067562,18215.28259456877
Case-0480,0.4553290557747042,0.5222303767285217,29387.86225638061,17413.231463459044
Case-0481,0.17947744009449626,0.2130012704824576,26453.515116142884,1741.8125616724665
Case-0482,0.19383725909711325,0.2004855403650352,31227.15123094004,18340.365236275968
Case-0483,0.13104894467864936,0.13334324990686758,22904.99666011764,13898.859449609525
Case-0484,0.4706103114204397,0.4015993529534544,41125.30759763384,2802.9377445815667
Case-0485,0.2782781109332156,0.2662109093502561,36464.94278070377,20429.32314101473
Case-0486,0.6290953506168887,0.6973170552488692,50147.556251526345,28330.257482063244
Case-0487,0.18775461241060826,0.20236133020202696,32237.378941222876,17488.082542119933
Case-0488,0.32887624825882383,0.3428354084910538,30265.580400844785,16521.354484424093
Case-0489,0.13856513094296222,0.13750057631605286,25821.857892103737,15021.403429773132
Case-0490,0.3138656106391826,0.3273000219509213,43950.87364319393,26884.642735212237
Case-0491,0.44350572647161496,0.3757041394296132,45648.234347015,28214.99385078792
Case-0492,0.24069276369187464,0.2978583814950223,20743.804472661228,8766.315075332393
Case-0493,0.15860211687039388,0.19464984686942136,23787.20340855562,9239.42817494676
Case-0494,0.2131429212699762,0.1621144867328248,30358.832108630268,16912.694522162932
Case-0495,0.3533993900756334,0.4420582496757246,28806.129000613746,15419.32751451891
Case-0496,0.2865637801438653,0.33568997058486816,27667.193189768997,13164.770943696665
Case-0497,0.22205646366586146,0.217386182931857,35155.05004974392,20325.535195905668
Case-0498,0.4555299085456714,0.3954426670843456,52957.275062072455,30423.77486440497
Case-0499,0.2957148873447041,0.27368441509300234,40015.0730100546,23733.467003368893
Case-0500,0.20584504983434815,0.25539421661968337,22324.632247810936,1527.6648847178494
Case-0501,0.3741444407202064,0.4257516509048777,41643.891304727986,24502.917030427216
Case-0502,0.4475164697571034,0.6024919918278809,19468.331181690948,8765.803785164257
Case-0503,0.1607295892988775,0.16786203372001865,28216.692612707113,16450.638407064936
Case-0504,0.20595976376182806,0.2433790107017609,26955.719096325367,14796.838446100572
Case-0505,0.3393838069639738,0.3314977448822665,45552.506561110335,27816.31760316236
Case-0506,0.3435562519202294,0.332860114810439,42465.48977699421,26049.8006134404
Case-0507,0.3482005797882341,0.2908868767563776,44942.00458368541,27255.51307533945
Case-0508,0.12163615106105892,0.1435939475435908,19599.856351514416,10457.170888916373
Case-0509,0.22107872351512076,0.2741356468787943,28454.75580636741,15098.585596008656
Case-0510,0.16895235550386012,0.19183573631928685,21912.240186708434,1488.464645196519
Case-0511,0.15753345032091376,0.1547614699006429,25168.93364844844,1743.1612088387005
Case-0512,0.2283828958360131,0.2192237650808104,32711.820967350624,2244.998663696707
Case-0513,0.3584966171886612,0.3839676194533903,34778.855889750026,2471.6963810306474
Case-0514,0.18135102467384795,0.2132691812296928,27355.08473757667,16258.73349926125
Case-0515,0.37955526818075946,0.3735135183276149,46531.68877227647,27128.56879748727
Case-0516,0.2425953655423237,0.3051732599871167,26707.73728716081,14185.676825587141
Case-0517,0.2895228882890423,0.3020038790562463,34800.26945297982,21208.317307132125
Case-0518,0.17159958520900875,0.17224309444483826,22726.132447031105,1587.5789744135566
Case-0519,0.237175772326236,0.2824798784782491,30921.644959477817,16435.39372817092
Case-0520,0.5440198953746013,0.5459652100289821,60594.16968653008,37652.890380421
Case-0521,0.17428447042227446,0.17892514665523704,28420.520139504835,17464.181057238267
Case-0522,0.1378707467296189,0.13520784509585462,28794.860062170814,17001.647037860774
Case-0523,0.2389754299425711,0.26108061636135177,30328.374024995137,2122.0141375589374
Case-0524,0.08947764822991146,0.08918772970306944,22920.01145287672,14404.292276956894
Case-0525,0.1024232196012196,0.1010586181168991,22060.747403476613,12285.901717008808
Case-0526,0.2423915675243213,0.2403809873592423,34306.19549002775,20230.717238891957
Case-0527,0.3162250859480037,0.3694508629534781,35795.326887737734,20871.74707589185
Case-0528,0.20187938729935972,0.2147726524175888,30252.466378792982,18459.342079283324
Case-0529,0.1872895538138085,0.09072581945797396,20262.511591606803,10129.630101834911
Case-0530,0.24493017114967344,0.3228302189859185,25481.09846533308,1104.5505873431057
Case-0531,0.2921017848008273,0.33962751495377924,32572.735209067116,1862.6363037372596
Case-0532,0.3623557251720305,0.40695163663462813,29922.577562770224,1779.174527695358
Case-0533,0.1902380259075732,0.09731502855060138,27267.83200036262,1843.56258369495
Case-0534,0.24607652362924665,0.3403467052194944,25595.557505160934,12694.631778826828
Case-0535,0.49954852568305796,0.584646964045291,24426.820525807285,11424.162201229463
Case-0536,0.2400952453063886,0.2346766336733808,39037.214667545115,23128.573842759957
Case-0537,0.5771457691137694,0.512376684583391,55437.614541031624,32434.532153246797
Case-0538,0.02653837612215223,0.02592453084011569,9982.600663153866,5586.99534633778
Case-0539,0.35518912221062304,0.37319328873211705,41863.38643731536,25423.25545637301
Case-0540,0.016919739069953955,0.016338472051336147,7978.8025417351955,4625.030053956407
Case-0541,0.3194681898648592,0.4151355329326628,28144.41225181297,1757.5602407883493
Case-0542,0.1696814412998994,0.17571892450708407,28153.718884012465,17346.032485845288
Case-0543,0.06915752209883796,0.0436884520588929,18179.129517113848,10057.924189414036
Case-0544,0.3127115841774593,0.407210061702162,29133.704999536185,16425.611191063792
Case-0545,0.5370289824479413,0.5295943150130431,16815.71401992791,3923.6590065906594
Case-0546,0.08540703236021079,0.09090183502583288,18939.67505001076,9784.86555860631
Case-0547,0.21637065025257696,0.20449413906335645,20961.043986404875,10092.036662636536
Case-0548,0.1316905988022044,0.13006705889927042,25403.189760343084,15046.178219069454
Case-0549,0.5273802933574413,0.3576479757636236,47025.13319492035,27622.549610779963
Case-0550,0.3760288580092639,0.4218733676916113,25107.982754494635,14931.713699371549
Case-0551,0.14804196845708198,0.14491846371026626,29615.200624003883,17398.482117702108
Case-0552,0.33040766827804585,0.3357820436973418,29717.332501420788,15802.030597363113
Case-0553,0.2285423546648792,0.21456826669961127,34032.44083224123,19871.35762850641
Case-0554,0.25431171840331657,0.30757541239942426,18829.859054172444,9545.94945513541
Case-0555,0.21735820273799875,0.2766536986855864,23561.35318694578,13822.36568030234
Case-0556,0.22307074361565454,0.19080957375798607,28633.391136922637,17173.87236472893
Case-0557,0.4953116952334852,0.5250528976137299,34997.87479262134,2334.962954738255
Case-0558,0.1707629384164058,0.21430458394931895,19996.158881145147,11365.891078133733
Case-0559,0.2934369544255127,0.3621421356530129,21164.198094896008,11308.016183221529
Case-0560,0.2433074334387497,0.39033110868721227,25048.095596272382,13004.978546695107
Case-0561,0.2504562968971811,0.2667054139160457,17547.556012163062,9164.389777830273
Case-0562,2.4931189915832303e-06,1.3086607166226084e-05,14318.964487699519,14637.688888618997
Case-0563,0.3901731522804681,0.5791186532995183,33058.94910610439,15280.808224698065
Case-0564,0.5612733151397471,0.49015806442409204,47693.86900850046,28691.846123942596
Case-0565,0.21083461089051667,0.2276158723333768,25685.87608005614,14888.415563786497
Case-0566,0.3637038801440917,0.4472994160439957,21890.42946129655,12911.957984751964
Case-0567,0.5193512559886957,0.6165002097577851,21430.12405470393,13409.323883030049
Case-0568,0.19949565957744028,0.2869320714349389,16487.741719228863,7123.451551039005
AVG,0.2606448043333248,0.2764136257836743,29131.349314870124,9986.55081579631
