,ROI,Original,Hausdorff_ROI,Hausdorff_Original
Case-0139,0.8864996601289852,0.8814960381491531,8440.260007843359,8618.613809656401
Case-0140,0.9115177916455964,0.9046332836720536,9378.984699848912,6431.598712606377
Case-0141,0.904786126674657,0.8961475146484537,7463.329484888094,16099.459044647589
Case-0142,0.8968898810915156,0.8908493423292108,11302.83482140653,9123.29463516333
Case-0143,0.9357824034079228,0.9368043112341858,8517.214920383305,5836.902517602978
Case-0144,0.8564376808442133,0.8491272783441458,5305.848000084435,3307.2246673003638
Case-0145,0.9348700587347468,0.9302545639179304,8020.685319846428,5991.5406199073705
Case-0146,0.9373491547570992,0.9311488299745312,13017.89314751047,9522.188036370633
Case-0147,0.8988598630479085,0.890093023255814,7095.563473044265,4626.845253517779
Case-0148,0.9304934828994555,0.9236184613670548,8781.599683428982,9063.207875802033
Case-0149,0.872627473695904,0.8847551314582515,6007.856939042407,6411.282321033757
Case-0150,0.935658818548454,0.928886553810256,8120.959795492155,5271.946604433698
Case-0151,0.9119156902000584,0.913828159600596,13008.454135676535,7822.86092168332
Case-0152,0.91510090997384,0.904016908462272,6198.715754089713,6949.541279825598
Case-0153,0.8800101135833204,0.8693381564215191,8095.604918719788,8974.815039876867
Case-0154,0.9404045977207384,0.9343316594930656,11171.65699437644,6803.825394585021
Case-0155,0.9343897670781434,0.9306247010556524,8595.613881509571,6265.079488721592
Case-0156,0.9434329538238742,0.9394155865029842,12607.455651319975,10222.461445268453
Case-0157,0.8521151389275493,0.8418808360556214,5615.979255659694,7531.915028729413
Case-0158,0.9196256198843206,0.9215333775497144,9398.048893254389,5855.275142980046
Case-0159,0.92661995080581,0.9306614411520868,9074.496184361971,6883.181604461704
Case-0160,0.9074534161490684,0.8976351700228664,7308.633730048318,11815.916976688692
Case-0161,0.9219913544863776,0.9109509007033394,13989.146971849284,8994.51288286364
Case-0162,0.9498489130620016,0.9532471412881968,15203.326971423065,8989.226663067297
Case-0163,0.9145557092961634,0.9161172151261732,18726.325800861203,15919.454356227163
Case-0164,0.9042808366568158,0.89634487583071,4694.340209230686,2826.025477592161
Case-0165,0.7551404666156871,0.7244920800031601,10027.632821359186,41867.856931063485
Case-0166,0.9179257522704616,0.9204848764117232,9891.1006970913,32415.03458273645
Case-0167,0.9283678473173484,0.9236173612128571,7828.210906714254,4713.722944764573
Case-0168,0.9123196236823236,0.9129206290341094,7531.777280297128,7159.834565127884
Case-0169,0.8980250669233169,0.8988831040400221,5423.768984755896,3331.33366686677
Case-0170,0.9174633431085044,0.9223319666540964,7192.161566594566,4638.113732973783
Case-0171,0.8972085865729874,0.886163764540271,12271.82248078907,11890.207693728482
Case-0172,0.9022040357588592,0.9033409386509248,10842.62080864216,7528.3315548665905
Case-0173,0.9148487963042736,0.9080845995980562,8373.961905812565,6220.793357763943
Case-0174,0.8697330869656491,0.8525822078433386,9325.590865998787,6376.47449614597
Case-0175,0.9228225950303328,0.9252770865079974,6225.999196916106,6242.093559055327
Case-0176,0.8998168838749335,0.8807383425796413,8487.79647493977,7554.587348095197
Case-0177,0.8704434359411991,0.8610627645630546,3616.6183099685823,2194.9949886047575
Case-0178,0.9157428235443372,0.9142005739092046,8589.685617064224,5456.835988006236
Case-0179,0.9072721788562907,0.9129481851947192,8536.143274336484,5484.19419787447
Case-0180,0.9111962614305952,0.908772841535338,10443.572951820655,6983.471915888257
Case-0181,0.9431402167659512,0.9399320380620372,11825.895230383196,22978.397202590088
Case-0182,0.8948846402939892,0.8867912885182458,11129.257073138351,6841.397371882443
Case-0183,0.9287313770773898,0.9283623130908244,8548.208584259044,5574.34588090836
Case-0184,0.881808769764787,0.8865038867569125,5695.088146815639,8057.449534437061
Case-0185,0.9060185453771924,0.9040769489394671,5221.541439077162,3132.054756864892
Case-0186,0.9070759590707596,0.8963195872132865,5982.55129522514,6806.5359765448975
Case-0187,0.7784900699592134,0.7919575383521595,9357.06145111808,6021.444178932493
Case-0188,0.8835282108247415,0.8766927814551246,6799.948382157028,4146.7675362865475
Case-0189,0.8992789420539319,0.8877423587571435,11006.594296148103,6806.644107047173
Case-0190,0.9078855101636748,0.9027758562139184,5905.39820841914,7024.485959840763
Case-0191,0.8816835017729672,0.8787642490795377,7427.159012704656,7159.456613458873
Case-0192,0.7928869708244838,0.8086180919664919,6046.618724543495,10060.678804136429
Case-0193,0.9037952539248004,0.8988715415228383,6035.08342941504,7611.650083917416
Case-0194,0.9490401576004476,0.9467433908092328,11501.767690229184,8403.667413695048
Case-0195,0.8975533765510119,0.8968187052726824,8771.239365106849,12222.195498214682
Case-0196,0.9243005763719464,0.9191406940671564,7682.584070480451,8037.696634552717
Case-0197,0.9273792638847912,0.9248119584880509,6830.940564812433,5878.983840767042
Case-0198,0.8951198108194762,0.8812038634946737,7164.909001515651,4647.2023842307535
Case-0199,0.8911915198192283,0.8907279957871035,8762.169594341347,5193.586718251656
Case-0200,0.8065540990890913,0.7965252826901841,6502.514282952404,6273.104653997094
Case-0201,0.9247402709028478,0.9193561971498838,8856.540690359865,6471.191312270099
Case-0202,0.8954234255180459,0.8861641576679611,7640.467001433878,6638.12270148722
Case-0203,0.9020336456364731,0.901773381144396,6133.570738158972,5661.663536452867
Case-0204,0.8657825919379878,0.8460466801029081,6555.0739889035585,4003.8573900677334
Case-0205,0.8873632822602143,0.8209976154627515,13627.600155566643,8810.832877770408
Case-0206,0.921661126916092,0.9143306033762326,8266.366674664268,5229.625703623539
Case-0207,0.9192063717323391,0.9184897920694044,5221.485516593913,2997.6879423982746
Case-0208,0.912557180101802,0.9120324617191224,5889.380904643589,4654.605890942863
Case-0209,0.8974028536733455,0.8898863396212546,7431.598482157119,7477.799810104574
Case-0210,0.8758708266459726,0.8720825319942066,5728.779363878488,3550.7514697596057
Case-0211,0.8684476036559199,0.8684894752855918,5639.990425523788,3590.983569998615
Case-0212,0.9155576599633338,0.9163013764873544,15227.446305930618,13440.428862205254
Case-0213,0.8388466098870867,0.8410208027581708,5903.3233013278195,4445.51605553281
Case-0214,0.8976219121884397,0.8913513220044519,6069.0127698003735,4158.913439830168
Case-0215,0.8878930798497575,0.8879317297047632,8468.164795278844,9902.238282327891
Case-0216,0.9280554008293326,0.92725622544688,15255.301635824839,9889.393307984064
Case-0217,0.8693536040446478,0.8693647634524441,7694.541701751963,3815.805681635269
Case-0218,0.647428903726269,0.6518528585666394,7971.3257366638845,7957.435202375196
Case-0219,0.8056611853768828,0.7708790656967819,10879.977849242156,6854.824067764249
Case-0220,0.8995995477886592,0.8955686299054891,6971.06670460124,3366.482882772464
Case-0221,0.8893556510980841,0.8774821073023731,6402.663586352168,3371.80589595546
Case-0222,0.8629532220942224,0.8682758016471,4990.513600823066,3588.0503062248167
Case-0223,0.9131659092390372,0.9118074233458848,7289.508213864638,10321.244145217086
Case-0224,0.921467259977019,0.915475935501637,6055.4060144634395,4747.208442864079
Case-0225,0.8995525882880346,0.8992231220455039,9594.183811038853,5033.443254870367
Case-0226,0.8828194410363589,0.876077760196338,5593.920807448028,3745.308665517437
Case-0227,0.9051212266374096,0.9001444497944369,9582.654799167087,7701.4353207697595
Case-0228,0.8741351919233331,0.8622906793048973,6047.553802985138,8358.820670405605
Case-0229,0.906253407209904,0.9018096842562904,7321.039065597178,4356.462096701864
Case-0231,0.9081124379872036,0.9025040910950498,8646.47806913312,4972.729934351955
Case-0233,0.9013115860633354,0.8844327749755698,7732.740975876535,4209.388316608483
Case-0234,0.9342446319738066,0.9322292090355859,12008.24079538714,8442.379344710826
Case-0235,0.9445484874194005,0.9339901432411124,12740.235633613689,6235.952373134355
Case-0236,0.9101138997582434,0.9042435680792388,9164.745277420428,4414.916307247511
Case-0239,0.9286526604281448,0.9272989043254488,11678.77617732269,6020.128570055626
Case-0240,0.9114034391629816,0.9128435726962584,8055.456039232044,8774.914415537054
Case-0241,0.9131889288213773,0.9112687823588238,14978.808063394097,10042.222363600598
Case-0242,0.9441792433480424,0.9384060511508054,14019.107960209167,7615.92994978289
Case-0243,0.9058446125390756,0.9021506422732579,6019.407861243496,4756.083157389072
Case-0244,0.9168732733768764,0.8787215714626324,14074.83300078548,9451.67233879804
Case-0245,0.9201569757705562,0.9151721116701405,5168.058049209587,4633.204506602315
Case-0246,0.8919717610999102,0.8808298915537521,4310.263913033632,2439.0817944464266
Case-0247,0.8820976583292721,0.8788303387620043,7624.611727819325,5714.155318155082
Case-0248,0.9005921105007563,0.8967650619569861,9278.480317379566,4600.58105025876
Case-0249,0.9167398447599359,0.90587977182975,8906.240340345641,4886.903518589251
Case-0250,0.9053254493494772,0.9069085261954576,10364.635497691175,9679.560682179743
Case-0251,0.940613232182812,0.935812274368231,9902.053372912105,6628.155852120558
Case-0252,0.918368304683242,0.9107874522453834,8832.459906503964,4383.521985800915
Case-0253,0.8687573404594237,0.8633847280047582,9527.4936368386,9094.875700085186
Case-0254,0.9281402879521432,0.9142065192393816,6896.843190909882,3479.4568541656045
Case-0255,0.8632730807615179,0.8987687819823343,14025.012370761033,7872.277751705666
Case-0256,0.9197957292563091,0.9278915050916304,7157.51877398865,7252.590226946508
Case-0257,0.8513465479521429,0.8396623459273179,11473.021790269551,10232.883122561303
Case-0258,0.9121938819058646,0.9033018194281796,6910.5250162342945,6395.727949186082
Case-0259,0.8952759873344415,0.9044288777042752,6915.084453569602,3722.7497901416905
Case-0260,0.9139738176456323,0.9077930050438014,8632.410208047344,5473.472846374594
Case-0261,0.8909943251065116,0.8949396386207622,6764.205718338258,5632.5147136958285
Case-0262,0.8793404271592191,0.8713011494252874,5115.289727864884,3675.664021642892
Case-0263,0.8914619546883316,0.8924413961572791,8249.341852535874,7712.182246290606
Case-0264,0.8166010732541801,0.8274642684764728,8009.520085498257,4317.869381998487
Case-0265,0.9308967667344904,0.9282316894565305,12191.066237208295,8239.485784926144
Case-0266,0.8882270372771908,0.8818013284199991,11202.10301684465,9551.9830925311
Case-0267,0.8852366813597897,0.889316944212215,5992.269337409846,5655.1172401639915
Case-0268,0.8571239736252799,0.8560006380475744,4658.3838399170145,2363.525756153294
Case-0269,0.9241158755074692,0.917778281269176,12221.739647038796,6325.013043464812
Case-0270,0.8717847895401339,0.8672294456303771,6077.349586785344,3350.9030126221196
Case-0271,0.8600154550712545,0.8640647247628931,11080.223734203204,8183.248254819109
Case-0272,0.8705260061366141,0.8676289309979073,6003.309503931978,2846.092057541358
Case-0273,0.878281830759574,0.8687701142172021,6821.332934258524,3541.6297096110993
Case-0274,0.9266779486168986,0.9219421115555491,9187.419006445716,5406.975587146663
Case-0275,0.8795695695695696,0.867699656882358,6622.6975621720785,4947.583854771943
Case-0276,0.8864974951482602,0.8840573071152901,6715.952426871411,7962.398633577698
Case-0277,0.8921661665642361,0.8878417017246717,7261.036565119336,8437.12486573477
Case-0278,0.908170622899116,0.9013764402659046,9926.99924448471,7181.6626208699045
Case-0279,0.8517708782980808,0.8501874977889412,7597.257202438259,4779.579688633718
Case-0280,0.9304060975159508,0.9294043164870291,9779.712981473434,6282.653181578624
Case-0281,0.9078331493246772,0.8932102042247173,6615.309214239346,6185.627130695803
Case-0282,0.8721341378208967,0.8714623615543458,7953.292777208695,4828.122512944343
Case-0283,0.9267862269999854,0.9242915135294344,12621.772141819072,10550.62552647946
Case-0284,0.9102523457335246,0.9074915865192912,9615.97774539854,5992.225212723567
Case-0285,0.9165410598162156,0.9112518767316236,12137.013100429609,9037.40100913974
Case-0286,0.9363273649495792,0.930101939983552,8883.903027386103,7977.277731156162
Case-0287,0.9341435618463638,0.9318626820449056,8465.522724557533,7597.695637494306
Case-0288,0.9210196543991558,0.9094529782296388,11631.364709267784,7612.757253452917
Case-0289,0.9405759853800144,0.9290248569065881,12004.696081117589,8161.633598734998
Case-0290,0.9130915789040184,0.9098032545217439,5768.426301860846,3696.0615525177614
Case-0291,0.8866220128266601,0.8775974443422445,6924.416509714012,5587.084302209874
Case-0292,0.8668252930242697,0.7785363863241699,12560.949765045638,8689.137241406652
Case-0293,0.8852846035568191,0.8877586093417482,8575.83337058271,6712.958215272906
Case-0294,0.935642631861713,0.9320079277296488,9732.07377695011,7110.253019407959
Case-0295,0.9144293264111132,0.9109693855742022,7906.297237013038,6741.767794873983
Case-0296,0.9318334115534516,0.9275048680091692,10255.112822392546,6910.99877007658
Case-0297,0.8904249939731762,0.8767395626242545,6751.601735884605,4210.356635725767
Case-0300,0.8689856565013246,0.8701760422042548,7684.680865201884,11863.702036042543
Case-0301,0.8956784286758069,0.8991554054054054,5419.024912288188,3373.071300758405
Case-0302,0.9251864098184464,0.8565372933366734,12813.174040806594,8332.445259346143
Case-0303,0.8990189197701555,0.8854033910937209,8045.333554303389,4942.047854887688
Case-0304,0.8957217767381246,0.8898410487301311,5536.021224670296,5842.1235865051685
Case-0305,0.9030942401404812,0.8891728973878812,5357.294373095434,4729.187773814865
Case-0306,0.8563442017016358,0.8779386426448651,9491.584377752746,9788.226856790765
Case-0307,0.904161988272826,0.8979819722857527,5424.642568870321,7099.658794618233
Case-0308,0.8165329852334207,0.792938142162291,11835.117109686747,7540.083487601447
Case-0309,0.9034073179764894,0.8870051505861773,7076.412297202587,4950.574209119583
Case-0310,0.9024715133836906,0.8974776449472773,8400.218390018203,5841.329557557937
Case-0311,0.9026358373831012,0.8957343002357216,7949.1025279587375,6727.50258268252
Case-0312,0.9378222247019208,0.9294661661020052,6897.049079135221,6545.53038339904
Case-0313,0.9079684825335508,0.8989772300634126,11339.523005841118,7345.639522873416
Case-0314,0.8868869559635383,0.8768564955560288,6600.7859380531345,4586.976346134783
Case-0315,0.9271327281419984,0.9177873428974452,12096.584517953816,9183.532762504852
Case-0316,0.9271851273146248,0.9097687528649872,10511.77306642414,11326.963008679775
Case-0317,0.8924938177134404,0.8797306141923014,8348.467464151729,5058.469432545779
Case-0318,0.9099261925600228,0.902489270386266,12258.190649520833,12469.782155274406
Case-0319,0.8034603303647315,0.7823533722996867,7840.318871066406,10552.001089840733
Case-0320,0.8302281282328716,0.8261548252302446,6259.078446544667,6227.8238574962925
Case-0321,0.9258121762291076,0.9214246119733924,6440.377551044659,3818.372166250954
Case-0322,0.9269052018885284,0.9159349351793848,10301.75640364302,7598.78385006443
Case-0323,0.888963730330359,0.8741235921533528,6926.285584640587,5991.280163704581
Case-0324,0.88863626857556,0.8844844446054109,4527.435587614693,5789.98048355951
Case-0325,0.8124473354644811,0.8236443875973589,18094.156045530282,10843.513637193437
Case-0326,0.9135480129299982,0.9079415826085452,12271.168689248796,23799.105592437714
Case-0327,0.8843811000051076,0.8789567933648396,5497.210474413364,6112.882462472185
Case-0328,0.9400504589009488,0.9347680957231014,10554.198548445069,6529.605118228821
Case-0329,0.8960875665741134,0.8969831925688242,10786.903355458415,7254.6915165291475
Case-0330,0.9171120469740068,0.9114641846734184,12669.242597724617,8414.746044890482
Case-0331,0.9362059194873056,0.9231142754441172,9809.461147280212,9005.399546938492
Case-0333,0.9041425567777024,0.8954470756784089,6469.329872560217,4691.216579950237
Case-0334,0.8420694658565341,0.8481258956391412,5887.474331154233,8510.493875210768
Case-0335,0.9062747762122044,0.9073074574099912,9588.456236537768,5651.683819889432
Case-0336,0.882022453770225,0.8870176214030823,9260.9223082801,14090.644307482893
Case-0337,0.9434752762649355,0.9391856528502149,13189.773424892483,8144.402065222468
Case-0338,0.9049341394256656,0.9004817883985353,7613.875622834929,6368.692958527676
Case-0339,0.9258312130627809,0.9190947764232924,7062.520513244544,5588.490046515248
Case-0340,0.9146702073519871,0.9099403723094822,8319.586528187563,8348.060553206355
Case-0341,0.9151338416276468,0.9077745335154576,8320.478171355298,4917.069554114522
Case-0342,0.9248102860223304,0.9136297004711249,7905.591122743447,6935.009300642647
Case-0343,0.9221977909592964,0.9118157104020604,9261.368797321484,7882.4238023592725
Case-0344,0.9409988034676448,0.94487193907595,8314.501608635359,7413.427479917774
Case-0345,0.892902483874457,0.8911737443784544,6082.499239621819,6133.334655796959
AVG,0.8965273666287208,0.8918607661972742,8753.829255280016,7347.406572923727
